loss,accuracy,auc,val_loss,val_accuracy,val_auc
0.25331270694732666,0.8980563282966614,0.9576576948165894,0.1555553376674652,0.9420273900032043,0.9815065860748291
0.14663608372211456,0.9449199438095093,0.9823977947235107,0.10674042999744415,0.9615454077720642,0.9905498623847961
0.1147470697760582,0.9571292400360107,0.9877184629440308,0.09162839502096176,0.9666255712509155,0.9933081865310669
0.09499883651733398,0.9642474055290222,0.990547776222229,0.07640238851308823,0.9719550013542175,0.9948245286941528
0.08071185648441315,0.9697921872138977,0.9923779964447021,0.0666499137878418,0.975471019744873,0.9936302900314331
0.07110737264156342,0.9735404849052429,0.9936615228652954,0.050705600529909134,0.9822953939437866,0.9968920350074768
0.06452953815460205,0.975870668888092,0.994251549243927,0.0471096970140934,0.982613742351532,0.9965752959251404
0.05855419859290123,0.9781208634376526,0.9948692917823792,0.059958700090646744,0.9767583608627319,0.993823230266571
0.054096922278404236,0.979789674282074,0.9952966570854187,0.03818248212337494,0.9866142272949219,0.9974502921104431
0.05091864988207817,0.9809463024139404,0.9956063032150269,0.041891299188137054,0.9845240116119385,0.9966782927513123
0.048253897577524185,0.9823029041290283,0.9957327246665955,0.039771709591150284,0.9857283234596252,0.9978429675102234
0.044807884842157364,0.9834287762641907,0.9961049556732178,0.034267526119947433,0.9875970482826233,0.9976506233215332
0.043970078229904175,0.9837902188301086,0.9960839152336121,0.030299223959445953,0.9894242882728577,0.9984869360923767
0.04175851121544838,0.9844915866851807,0.9963343739509583,0.028940128162503242,0.989908754825592,0.9982845783233643
0.04064954072237015,0.9848853349685669,0.9963223934173584,0.03152398765087128,0.9881092309951782,0.9976608753204346
0.038812264800071716,0.9856343865394592,0.9966557621955872,0.03161709010601044,0.9880677461624146,0.997973620891571
0.03816600516438484,0.9859450459480286,0.9966188073158264,0.024341894313693047,0.991528332233429,0.9987219572067261
0.03718436509370804,0.9862403869628906,0.9966928362846375,0.02854110673069954,0.9890090227127075,0.9980495572090149
0.036461587995290756,0.9864510893821716,0.9967544078826904,0.02353774383664131,0.9915698766708374,0.9983543157577515
0.035396333783864975,0.9869417548179626,0.996733546257019,0.027294911444187164,0.989908754825592,0.9976955056190491
0.035213403403759,0.9870448112487793,0.9967763423919678,0.031011587008833885,0.9878462553024292,0.9968878626823425
0.03409314155578613,0.9873231649398804,0.9969202280044556,0.02158057689666748,0.9924004077911377,0.9988415241241455
0.033738091588020325,0.9874385595321655,0.9968164563179016,0.02309451438486576,0.9920682311058044,0.9987069368362427
0.033562012016773224,0.9877415299415588,0.9968687891960144,0.023952528834342957,0.9909884929656982,0.9981470108032227
0.03260472044348717,0.9880860447883606,0.9969595670700073,0.020967790856957436,0.9925526976585388,0.9984809756278992
0.03152261674404144,0.9883936643600464,0.9970542192459106,0.02552642673254013,0.9904347658157349,0.9981078505516052
0.03158623352646828,0.9883536696434021,0.9971046447753906,0.03161049261689186,0.98870450258255,0.9971835613250732
0.03075898438692093,0.9887213110923767,0.9971193671226501,0.021213458850979805,0.9924834966659546,0.9983155131340027
0.0306133683770895,0.9886597394943237,0.9972115159034729,0.027027631178498268,0.9895765781402588,0.997838020324707
0.03015926480293274,0.9889428019523621,0.997105062007904,0.019765984266996384,0.9933279156684875,0.99859219789505
0.029798872768878937,0.9891688823699951,0.9971346259117126,0.022310402244329453,0.9915560483932495,0.9980748891830444
0.029879312962293625,0.9890904426574707,0.997180163860321,0.025062667205929756,0.9904347658157349,0.9974709749221802
0.029568636789917946,0.9891211986541748,0.9971652626991272,0.02431274950504303,0.9907947182655334,0.9982016086578369
0.028879746794700623,0.9894765019416809,0.9972479343414307,0.0184968039393425,0.9934801459312439,0.9985409379005432
0.02869456447660923,0.9894857406616211,0.9973307251930237,0.02615727111697197,0.9900610446929932,0.9972885847091675
0.028406618162989616,0.989673376083374,0.9972972273826599,0.018237872049212456,0.9932309985160828,0.9984534978866577
0.027970029041171074,0.9897118210792542,0.9973598718643188,0.025335058569908142,0.9905593991279602,0.9974360466003418
0.02786504104733467,0.989816427230835,0.997355043888092,0.018609199672937393,0.9937708377838135,0.9988409280776978
0.027931522578001022,0.9896517992019653,0.997377872467041,0.02023647539317608,0.9926772713661194,0.9985425472259521
0.02764051966369152,0.9898332953453064,0.9973186254501343,0.02063506655395031,0.9925526976585388,0.9981842041015625
0.027070945128798485,0.9900547862052917,0.9974167346954346,0.01772124320268631,0.9942276477813721,0.9988602995872498
0.02678661234676838,0.9901763200759888,0.9974786043167114,0.030927879735827446,0.9875693917274475,0.9972399473190308
0.02720259502530098,0.9899978637695312,0.9973257184028625,0.020568162202835083,0.9922620058059692,0.9985531568527222
0.026845818385481834,0.9901885986328125,0.9974163770675659,0.016668304800987244,0.9944629669189453,0.9990179538726807
0.026808932423591614,0.9902055263519287,0.9973954558372498,0.022225771099328995,0.9919159412384033,0.9980142712593079
0.026225460693240166,0.9904623627662659,0.9974488019943237,0.017827583476901054,0.9936600923538208,0.9988521933555603
0.02630189061164856,0.9903777837753296,0.9974787831306458,0.018361249938607216,0.9935216903686523,0.9985036253929138
0.02597132883965969,0.9904285669326782,0.9973949193954468,0.0161066222935915,0.9944214224815369,0.9988085627555847
0.025694966316223145,0.9906085133552551,0.9974471926689148,0.01820666529238224,0.9935355186462402,0.9985289573669434
0.02559828944504261,0.9906238913536072,0.9975051283836365,0.015639685094356537,0.9945183396339417,0.9987967014312744
